series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
hf.models.text-generation,Alibaba-NLP/Tongyi-DeepResearch-30B-A3B,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,817,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alibaba-NLP/Tongyi-DeepResearch-30B-A3B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,48795,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alibaba-NLP/Tongyi-DeepResearch-30B-A3B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,435406,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alibaba-NLP/Tongyi-DeepResearch-30B-A3B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,817,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-27B-DFlash-GGUF-llama.cpp,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,69010,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-27B-DFlash-GGUF-llama.cpp,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,89637,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-27B-DFlash-GGUF-llama.cpp,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,19,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-27B-DFlash-GGUF-llama.cpp,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,69010,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-27B-DFlash-GGUF-llama.cpp,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,89637,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-27B-DFlash-GGUF-llama.cpp,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,19,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-35B-A3B-DFlash-GGUF-llama.cpp,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,67427,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alittlehammmer/Qwen3.6-35B-A3B-DFlash-GGUF-llama.cpp,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,80254,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
